generation,N_shifts,logPrior,logLik,eventRate,acceptRate
50470000,71,-223.927,-11236.2,66.9509,0.3058
50480000,59,-198.176,-11273.5,47.9953,0.2897
50490000,58,-196.086,-11273.7,64.2159,0.294
50500000,58,-186.065,-11329.9,43.9384,0.307
50510000,75,-246.668,-11307.8,89.1441,0.3091
50520000,61,-192.785,-11292.9,59.8009,0.3071
50530000,67,-218.177,-11285.7,61.8147,0.3014
50540000,75,-235.053,-11278.4,75.5054,0.3008
50550000,64,-197.01,-11277.9,72.607,0.3072
50560000,62,-208.736,-11266,59.7908,0.2929
50570000,63,-205.004,-11203.8,60.3161,0.3068
50580000,62,-198.054,-11242.2,55.3969,0.2953
50590000,67,-206.095,-11180.8,61.0567,0.308
50600000,62,-189.484,-11217.3,62.5844,0.2995
50610000,58,-174.723,-11161.5,53.7141,0.294
50620000,62,-199.46,-11164,60.6171,0.3017
50630000,51,-178.878,-11148.5,54.6441,0.2866
50640000,65,-201.096,-11203.4,66.8447,0.294
50650000,86,-274.603,-11213.9,75.7298,0.3015
50660000,59,-201.792,-11167.8,54.9312,0.2961
50670000,70,-229.542,-11172.1,73.7111,0.2914
50680000,69,-213.744,-11243.5,65.7499,0.2964
50690000,87,-267.646,-11213.6,95.6687,0.3065
50700000,82,-249.74,-11190.9,88.3548,0.3043
50710000,85,-262.909,-11183,85.1465,0.3025
50720000,70,-226.964,-11211.5,84.5088,0.295
50730000,57,-191.739,-11228.7,64.6903,0.2958
50740000,70,-227.476,-11182.9,62.7425,0.295
50750000,59,-187.382,-11187.6,72.6181,0.2981
50760000,65,-212.6,-11211.1,66.3796,0.3023
50770000,74,-229.508,-11134.8,83.0384,0.3087
50780000,64,-209.69,-11226.7,63.8058,0.2936
50790000,67,-219.51,-11226.4,54.0559,0.3039
50800000,54,-174.224,-11227.4,46.4833,0.2968
50810000,57,-184.39,-11253.9,50.8992,0.2975
50820000,52,-172,-11251.4,46.2947,0.3034
50830000,42,-141.829,-11189.3,47.0463,0.3005
50840000,44,-151.566,-11241.3,34.6965,0.2879
50850000,68,-210.345,-11224.4,74.9709,0.297
50860000,70,-225.965,-11256.7,73.5499,0.3067
50870000,51,-167.181,-11178.2,54.4397,0.3076
50880000,69,-218.677,-11227,66.6704,0.3008
50890000,55,-181.476,-11254.5,52.5505,0.2955
50900000,68,-212.917,-11228.5,60.3193,0.3093
50910000,62,-189.351,-11302.3,70.6657,0.2996
50920000,55,-170.494,-11282.9,58.871,0.2977
50930000,52,-165.017,-11286.2,55.79,0.2965
50940000,61,-204.849,-11309.8,67.8931,0.3044
50950000,62,-203.168,-11258.7,80.9001,0.3097
50960000,56,-182.452,-11212.8,68.4846,0.3052
50970000,65,-208.713,-11181.8,61.5597,0.3019
50980000,69,-220.62,-11204.7,65.2309,0.2954
50990000,67,-215.084,-11219.2,58.0004,0.3025
51000000,65,-207.174,-11213.6,50.2612,0.2975
51010000,73,-225.702,-11223.1,70.3742,0.2966
51020000,51,-175.418,-11226.2,49.0653,0.2973
51030000,72,-229.493,-11196.9,54.3398,0.2967
51040000,71,-225.533,-11229.6,63.1197,0.2943
51050000,64,-197.032,-11206.7,63.0234,0.3114
51060000,55,-182.632,-11233,41.0418,0.2984
51070000,67,-218.704,-11246.5,69.5747,0.2989
51080000,45,-157.861,-11191.9,48.9242,0.2897
51090000,59,-200.171,-11162.3,58.5029,0.2972
51100000,70,-242.081,-11189.4,62.2465,0.3018
51110000,66,-218.447,-11204.6,88.2605,0.2985
51120000,70,-211.98,-11225.1,62.8708,0.3054
51130000,81,-267.227,-11232.3,85.6187,0.3044
51140000,70,-230.06,-11221.2,65.0855,0.2978
51150000,74,-223.277,-11251.2,70.5915,0.3033
51160000,73,-223.681,-11246.5,86.1092,0.3077
51170000,82,-253.456,-11272.3,86.1108,0.3004
51180000,71,-234.586,-11284.9,69.6413,0.2986
51190000,59,-186.992,-11295.8,59.6618,0.3047
51200000,59,-188.493,-11308.3,68.9497,0.3054
51210000,64,-209.382,-11283.5,74.5376,0.3035
51220000,67,-210.393,-11244.9,66.3356,0.3055
51230000,67,-212.738,-11279.4,68.4312,0.3037
51240000,60,-218.453,-11314.2,65.0758,0.302
51250000,64,-202.976,-11323.9,53.3312,0.3126
51260000,63,-200.193,-11289.5,55.7062,0.3075
51270000,63,-208.331,-11295,67.3816,0.3051
51280000,54,-183.012,-11261.3,39.9854,0.2935
51290000,65,-208.37,-11255.6,54.2044,0.2962
51300000,63,-205.822,-11305.8,69.731,0.3067
51310000,70,-219.343,-11326.2,65.5063,0.312
51320000,81,-244.587,-11286.7,90.2061,0.3016
51330000,55,-184.395,-11309.9,49.6228,0.3076
51340000,55,-186.895,-11291.3,50.6672,0.3001
51350000,75,-245.35,-11302.3,73.706,0.3075
51360000,68,-216.375,-11287.5,69.8912,0.3029
51370000,52,-180.117,-11276.7,60.9774,0.3001
51380000,56,-178.759,-11310.3,57.1574,0.3
51390000,54,-181.615,-11293.6,50.4909,0.2981
51400000,62,-203.451,-11299.6,72.946,0.3096
51410000,62,-209.715,-11276,56.8712,0.3088
51420000,62,-206.906,-11244.7,60.5673,0.3025
51430000,53,-184.844,-11339.7,50.3927,0.2976
51440000,60,-191.718,-11298.2,61.9256,0.3062
51450000,63,-211.167,-11308.4,62.2462,0.314
51460000,69,-219.466,-11323.1,53.4163,0.3126
51470000,54,-187.306,-11349.6,45.5345,0.3147
51480000,49,-169.803,-11373.8,47.3946,0.3045
51490000,65,-216.871,-11342.8,54.0894,0.3153
51500000,58,-187.823,-11314.6,60.3052,0.2994
51510000,65,-206.621,-11322.9,63.5978,0.3153
51520000,50,-167.631,-11318,42.3197,0.2962
51530000,63,-210.438,-11307.9,83.0909,0.307
51540000,65,-207.697,-11255.6,76.2227,0.297
51550000,51,-171.575,-11229.8,47.0477,0.3079
51560000,63,-205.126,-11264.9,58.6982,0.3093
51570000,66,-213.524,-11238.6,56.2063,0.2945
51580000,64,-209.768,-11273.2,67.1492,0.2976
51590000,67,-226.125,-11249.8,65.8743,0.2957
51600000,70,-232.971,-11252.3,60.5403,0.3024
51610000,67,-221.261,-11264.6,59.6708,0.3028
51620000,57,-194.268,-11231.9,55.0469,0.3093
51630000,54,-189.136,-11226.7,51.51,0.3012
51640000,62,-209.751,-11227.3,68.8711,0.3096
51650000,67,-215.136,-11278.6,62.4408,0.3053
51660000,72,-229.009,-11265.2,78.4032,0.3043
51670000,68,-218.289,-11257.6,72.3632,0.3101
51680000,89,-281.055,-11340.1,101.175,0.3045
51690000,79,-248.906,-11381,79.27,0.317
51700000,70,-226.475,-11321,63.2922,0.3139
51710000,62,-205.971,-11276,63.0689,0.3029
51720000,69,-221.079,-11279.9,75.3447,0.2945
51730000,64,-206.218,-11260.5,54.0311,0.301
51740000,74,-234.201,-11343.2,63.7451,0.3024
51750000,66,-218.239,-11333.7,70.3465,0.3171
51760000,55,-187.389,-11314.8,60.2596,0.3015
51770000,82,-249.894,-11338.9,86.8745,0.3062
51780000,71,-226.061,-11331.9,70.91,0.309
51790000,67,-230.516,-11317.7,66.4414,0.3
51800000,68,-213.643,-11283.2,73.0161,0.3153
51810000,50,-167.004,-11265.3,43.6513,0.2991
51820000,56,-188.243,-11231.2,43.6574,0.298
51830000,61,-199.322,-11177.2,65.6681,0.3067
51840000,68,-223.872,-11197.6,55.6911,0.298
51850000,55,-184.102,-11217,41.719,0.2945
51860000,56,-188.937,-11190.1,65.1604,0.2985
51870000,62,-195.803,-11231.4,49.5621,0.301
51880000,70,-221.716,-11240.3,75.6096,0.3065
51890000,70,-232.526,-11241.2,65.9438,0.3052
51900000,65,-218.902,-11197.1,54.4723,0.297
51910000,64,-221.018,-11213.9,65.961,0.2997
51920000,61,-199.912,-11192.3,64.6907,0.3001
51930000,67,-222.57,-11217,70.961,0.295
51940000,66,-217.288,-11197.5,56.9342,0.3076
51950000,52,-178.105,-11168.4,37.7891,0.3014
51960000,65,-220.292,-11173.2,85.7906,0.294
51970000,63,-212.857,-11154.6,65.6492,0.2964
51980000,71,-228.581,-11229,69.4921,0.2988
51990000,70,-221.011,-11253,60.9524,0.306
52000000,67,-222.011,-11283.1,53.4115,0.3108
52010000,68,-228.737,-11260.6,77.9797,0.3
52020000,71,-235.209,-11281.7,67.4474,0.3178
52030000,63,-227.573,-11220.4,64.9107,0.2986
52040000,61,-206.237,-11237.4,60.7427,0.2921
52050000,63,-211.158,-11216.4,66.0522,0.294
52060000,60,-201.499,-11243.2,49.5323,0.2965
52070000,54,-187.16,-11193.6,61.3757,0.3063
52080000,67,-220.243,-11250.3,68.7069,0.2992
52090000,71,-232.865,-11269,73.7505,0.2969
52100000,67,-210.771,-11258.9,60.0378,0.3036
52110000,69,-216.549,-11232.6,67.7588,0.3049
52120000,66,-215.914,-11254.1,76.9613,0.3045
52130000,69,-232.458,-11291.2,55.0631,0.3108
52140000,70,-228.165,-11269.4,61.094,0.3115
52150000,67,-218.218,-11294.7,62.9423,0.3064
52160000,60,-192.233,-11229.9,64.0859,0.3066
52170000,50,-172.992,-11256.2,45.2121,0.2984
52180000,69,-226.339,-11314,53.9,0.3022
52190000,67,-210.223,-11350.1,54.5469,0.3084
52200000,54,-177.803,-11353.7,42.4277,0.3023
52210000,44,-150.979,-11342.7,39.3235,0.3031
52220000,59,-199.719,-11336.1,70.8429,0.3176
52230000,59,-204.171,-11325,62.4736,0.3035
52240000,68,-207.881,-11313.4,67.6687,0.3108
52250000,50,-164.504,-11329.8,53.5098,0.3084
52260000,56,-178.586,-11280,58.8454,0.3074
52270000,64,-211.523,-11359.1,66.6339,0.3162
52280000,71,-224.938,-11363.4,79.9723,0.3068
52290000,67,-221.453,-11310.7,71.7256,0.3008
52300000,63,-214.575,-11269,57.1664,0.3031
52310000,73,-242.755,-11271.8,70.6496,0.304
52320000,61,-211.108,-11232.4,62.863,0.2984
52330000,67,-220.79,-11184.2,63.5801,0.2964
52340000,74,-240.198,-11209.8,78.1238,0.2934
52350000,69,-221.084,-11271.3,67.5742,0.3025
52360000,59,-205.311,-11233.2,43.3578,0.2968
52370000,54,-189.538,-11233.7,47.4473,0.299
52380000,62,-203.609,-11160.5,70.9359,0.2938
52390000,49,-167.685,-11175.3,55.6298,0.3027
52400000,63,-215.749,-11208,69.7821,0.2948
52410000,65,-207.727,-11217.7,56.4581,0.2937
52420000,73,-229.716,-11219,72.2577,0.3055
52430000,53,-179.332,-11221.7,55.1451,0.2975
52440000,69,-220.474,-11241.9,66.8194,0.2904
52450000,67,-222.689,-11256.8,57.062,0.302
52460000,65,-221.527,-11189.3,58.6637,0.3027
52470000,61,-195.109,-11243.9,63.8376,0.303
52480000,67,-218.888,-11252.3,69.8277,0.3019
52490000,76,-235.411,-11250.5,72.8319,0.3025
52500000,69,-227.407,-11250.1,63.3268,0.3007
52510000,66,-233.941,-11271.1,76.0978,0.3033
52520000,68,-225.608,-11239.8,80.5418,0.3102
52530000,63,-203.754,-11171.3,56.6753,0.2993
52540000,67,-218.12,-11192.6,56.2001,0.2969
52550000,67,-220.339,-11109.1,73.473,0.295
52560000,84,-275.704,-11201,75.7306,0.2957
52570000,59,-201.817,-11213.2,60.5319,0.2955
52580000,66,-204.418,-11246,54.6578,0.2957
52590000,64,-198.968,-11206,60.4563,0.304
52600000,73,-225.775,-11140.5,67.7078,0.2924
52610000,71,-222.33,-11216.5,64.0606,0.2977
52620000,64,-198.081,-11165.2,64.1119,0.2993
52630000,62,-195.558,-11147.6,65.6116,0.2999
52640000,69,-229.341,-11176,57.9953,0.2963
52650000,77,-242.915,-11126.2,66.6151,0.2985
52660000,67,-219.674,-11177.3,72.734,0.303
52670000,81,-253.343,-11265.9,62.5983,0.3029
52680000,51,-177.737,-11183.2,44.4304,0.3047
52690000,65,-210.724,-11166.6,77.6061,0.2971
52700000,63,-197.408,-11204.5,59.4259,0.2971
52710000,59,-188.079,-11154.2,61.6537,0.2944
52720000,55,-169.575,-11121.8,49.8571,0.3002
52730000,63,-197.176,-11132.8,68.2888,0.2858
52740000,66,-213.249,-11119.5,68.2648,0.2879
52750000,55,-190.595,-11113.6,58.6329,0.2856
52760000,58,-185.441,-11075.5,64.0004,0.2935
52770000,72,-229.094,-11039.1,72.917,0.2916
52780000,89,-274.163,-11066.9,79.6552,0.2956
52790000,88,-270.733,-11110.1,87.3783,0.3045
52800000,65,-214.829,-11160.8,72.8398,0.3004
52810000,59,-189.282,-11113,55.2691,0.2838
52820000,65,-208.872,-11156.3,78.8847,0.2977
52830000,64,-204.319,-11238.2,65.2969,0.2981
52840000,60,-199.008,-11226,63.6113,0.2993
52850000,62,-211.294,-11283.9,55.8919,0.304
52860000,69,-221.713,-11290.5,60.7021,0.2878
52870000,60,-192.339,-11316.9,68.2231,0.3026
52880000,61,-200.246,-11287.6,55.7884,0.2945
52890000,65,-216.143,-11238.6,73.0796,0.3058
52900000,74,-232.042,-11248,68.1146,0.2995
52910000,71,-223.558,-11254.2,62.9578,0.2897
52920000,78,-264.613,-11225.8,66.3499,0.2991
52930000,72,-231.208,-11275.3,85.1336,0.3059
52940000,74,-238.493,-11316.2,68.8538,0.3105
52950000,71,-233.985,-11297.7,82.8355,0.305
52960000,72,-246.774,-11300.3,79.7672,0.3047
52970000,74,-239.891,-11333,67.2885,0.2995
52980000,79,-241.659,-11334.9,70.4067,0.3021
52990000,71,-219.074,-11344.3,67.0454,0.3027
53000000,69,-225.279,-11324.1,64.8029,0.2949
53010000,71,-229.742,-11343.2,64.9873,0.3078
53020000,61,-200.187,-11304.6,67.9483,0.3013
53030000,69,-220.488,-11261.2,77.3363,0.3031
53040000,64,-213.33,-11272.3,77.0138,0.2884
53050000,73,-245.642,-11280.5,79.9595,0.2981
53060000,63,-204.863,-11254.1,73.8083,0.2923
53070000,77,-243.12,-11181.8,64.9653,0.3047
53080000,62,-206.28,-11210.2,74.695,0.307
53090000,57,-190.65,-11227,61.6464,0.2906
53100000,55,-179.01,-11264.6,55.5431,0.2981
53110000,57,-182.105,-11278.6,59.8843,0.3068
53120000,67,-214.985,-11284.8,64.8186,0.3043
53130000,77,-252.045,-11189.7,81.1863,0.2997
53140000,68,-218.287,-11162.8,50.6315,0.3033
53150000,68,-223.221,-11171.1,69.7684,0.2931
53160000,83,-269.813,-11120.3,73.4622,0.294
53170000,64,-207.05,-11123.1,55.4478,0.2971
53180000,55,-189.728,-11189.7,64.9488,0.2884
53190000,62,-210.155,-11231.7,60.7104,0.3037
53200000,77,-249.677,-11115.7,72.3895,0.2946
53210000,77,-243.095,-11095.7,79.9949,0.2936
53220000,68,-218.436,-11160.8,59.5747,0.2969
53230000,67,-230.648,-11128.4,55.4378,0.3013
53240000,70,-223.938,-11149.3,63.4649,0.2925
53250000,81,-268.787,-11138.3,56.8512,0.2912
53260000,67,-219.947,-11146.9,62.3793,0.3015
53270000,81,-261.007,-11185.1,86.1954,0.2893
53280000,84,-272.905,-11178.9,85.4075,0.2926
53290000,77,-258.397,-11130.9,65.1449,0.3037
53300000,77,-256.208,-11132.8,68.4012,0.2955
53310000,63,-203.774,-11205.4,54.7481,0.2928
53320000,74,-240.389,-11113.4,63.1787,0.2909
53330000,69,-227.957,-11084.5,73.0838,0.2957
53340000,71,-224.555,-11138.1,81.0308,0.2973
53350000,60,-200.321,-11068.2,59.5862,0.2906
53360000,67,-213.849,-11105.8,69.9372,0.2896
53370000,70,-211.655,-11132.1,73.2771,0.2956
53380000,72,-241.402,-11161.7,78.2888,0.3064
53390000,75,-237.49,-11214.2,62.329,0.3002
53400000,92,-297.386,-11197.1,92.0794,0.2984
53410000,84,-263.4,-11258.1,72.4082,0.3076
53420000,74,-250.253,-11276,70.5795,0.2974
53430000,84,-273.056,-11245.7,84.162,0.315
53440000,67,-232.312,-11255,67.9755,0.3035
53450000,81,-276.814,-11223.1,74.0303,0.2965
53460000,77,-259.484,-11245.2,65.3037,0.303
53470000,85,-265.027,-11235.7,78.7563,0.293
53480000,76,-249.275,-11200.1,71.0531,0.2985
53490000,72,-231.991,-11264.2,71.4251,0.2939
53500000,68,-227.91,-11190.4,74.9532,0.2988
53510000,82,-272.907,-11133.4,95.8625,0.2923
53520000,68,-213.476,-11169.7,65.8988,0.2964
53530000,76,-243.04,-11113.7,53.3992,0.2943
53540000,70,-232.135,-11167.1,79.6089,0.2964
53550000,61,-201.917,-11241,63.8408,0.295
53560000,59,-196.155,-11201.7,58.8994,0.2921
53570000,67,-219.752,-11168.7,73.1899,0.2996
53580000,76,-253.853,-11168.7,76.0363,0.2917
53590000,68,-228.638,-11187.6,59.2718,0.2983
53600000,70,-250.528,-11152.5,58.3404,0.2957
53610000,73,-244.805,-11116.1,69.5686,0.2956
53620000,63,-203.125,-11169.2,63.8892,0.2881
53630000,69,-226.997,-11150.8,62.2106,0.2888
53640000,81,-260.034,-11145,75.236,0.2956
53650000,73,-240.953,-11178.6,70.7474,0.2921
53660000,67,-234.648,-11136.8,64.8159,0.2974
53670000,77,-246.617,-11126.4,85.2024,0.2878
53680000,77,-243.849,-11085.9,84.4312,0.297
53690000,63,-197.17,-11055,71.4794,0.2987
53700000,63,-195.493,-11114.4,61.8697,0.2841
53710000,79,-253.642,-11129,88.4064,0.3014
53720000,69,-223.278,-11126.4,64.5895,0.2999
53730000,68,-213.882,-11127.9,90.7161,0.2923
53740000,79,-244.986,-11027.7,71.6713,0.2954
53750000,95,-297.992,-11096.4,88.2578,0.2945
53760000,87,-282.774,-11147.9,77.7501,0.2989
53770000,85,-275.732,-11170.4,91.336,0.3035
53780000,77,-246.185,-11173.8,69.6826,0.2905
53790000,77,-246.242,-11146.4,69.9076,0.2873
53800000,66,-212.794,-11172.2,66.7145,0.2967
53810000,68,-215.215,-11151.2,60.1462,0.2969
53820000,66,-212.179,-11175.1,63.3041,0.2912
53830000,68,-209.903,-11137.2,65.5212,0.2919
53840000,84,-253.151,-11138.4,70.6375,0.298
53850000,73,-227.033,-11216.1,82.5073,0.2946
53860000,66,-208.052,-11149.9,57.1429,0.3053
53870000,74,-229.973,-11257.7,67.5988,0.3015
53880000,70,-234.049,-11226.9,59.3249,0.3069
53890000,72,-226.758,-11235.2,62.0194,0.2943
53900000,54,-182.074,-11204.8,58.2832,0.305
53910000,70,-224.902,-11142.6,69.8891,0.2946
53920000,61,-182.536,-11129.3,56.7633,0.2939
53930000,65,-204.742,-11197.3,63.6084,0.2945
53940000,69,-222.868,-11178.4,62.6936,0.2962
53950000,66,-217.387,-11158.6,60.4154,0.2934
53960000,65,-207.477,-11235.9,76.9282,0.2975
53970000,68,-221.109,-11187.2,79.3964,0.2988
53980000,73,-237.109,-11195.5,72.3956,0.3061
53990000,78,-248.486,-11207.8,80.3805,0.3006
54000000,72,-219.559,-11171.1,67.5781,0.2977
54010000,76,-235.202,-11085.3,71.6807,0.2941
54020000,89,-266.053,-11158.1,76.7636,0.3058
54030000,69,-213.94,-11170.1,69.1918,0.3014
54040000,53,-176.005,-11225.9,65.8862,0.2904
54050000,69,-226.159,-11148.4,83.0408,0.2976
54060000,70,-221.739,-11233.7,71.7846,0.2975
54070000,77,-245.174,-11241.6,76.0585,0.3022
54080000,79,-249.146,-11203.8,83.6019,0.2969
54090000,70,-224.572,-11172,70.1146,0.3012
54100000,69,-223.905,-11172.9,74.0706,0.3063
54110000,69,-226.833,-11164.6,63.4737,0.2964
54120000,70,-219.251,-11212.3,58.9064,0.2958
54130000,78,-252.823,-11179,65.8021,0.2968
54140000,62,-199.18,-11222.1,76.1296,0.3046
54150000,72,-223.649,-11198.1,66.4373,0.2945
54160000,62,-190.659,-11179.3,59.7806,0.2975
54170000,64,-209.047,-11240.6,57.8228,0.2872
54180000,61,-191.967,-11276.7,55.9777,0.2919
54190000,71,-211.013,-11244,54.6674,0.3
54200000,64,-200.066,-11223.4,54.1759,0.3023
54210000,62,-209.376,-11222,51.2891,0.3029
54220000,78,-244.767,-11183.1,80.1531,0.298
54230000,60,-191.475,-11232.4,60.1318,0.2916
54240000,49,-160.821,-11212.1,36.0477,0.2948
54250000,59,-186.4,-11216,61.526,0.3011
54260000,64,-205.656,-11206.5,52.9206,0.3035
54270000,70,-221.378,-11210.8,64.4507,0.297
54280000,66,-204.769,-11251,66.5869,0.299
54290000,63,-204.395,-11258,60.5532,0.2988
54300000,56,-182.329,-11328.6,62.8332,0.3055
54310000,71,-232.387,-11278.4,64.5988,0.2991
54320000,71,-217.656,-11260.8,62.3064,0.308
54330000,75,-247.19,-11199,66.0069,0.3031
54340000,59,-195.805,-11251.5,54.9587,0.2956
54350000,62,-195.37,-11260.6,70.6618,0.3012
54360000,72,-224.791,-11220.6,87.727,0.2971
54370000,67,-217.143,-11254.2,59.0403,0.2967
54380000,69,-221.813,-11235.4,63.9995,0.2947
54390000,63,-199.827,-11152.2,52.2775,0.2916
54400000,61,-196.237,-11146.1,72.1353,0.2929
54410000,70,-230.837,-11156.8,68.3383,0.2934
54420000,80,-255.049,-11172.2,70.0038,0.2944
54430000,68,-221.446,-11204.8,70.0552,0.2962
54440000,65,-225.285,-11233.1,61.2605,0.2995
54450000,64,-216.287,-11217.2,58.8701,0.3005
54460000,64,-205.721,-11201.2,50.2866,0.2899
54470000,75,-241.945,-11235.1,61.1925,0.302
54480000,72,-232.024,-11249.1,69.4299,0.2975
54490000,67,-222.678,-11218.7,58.4763,0.2904
54500000,75,-247.82,-11190.7,86.9736,0.2877
54510000,78,-249.502,-11163.3,71.7089,0.2987
54520000,75,-234.442,-11204.5,70.2645,0.2917
54530000,72,-240.457,-11260.7,65.4288,0.3003
54540000,68,-216.698,-11189.5,67.1604,0.3085
54550000,63,-202.977,-11122.3,54.9436,0.2976
54560000,65,-216.663,-11162.3,58.0686,0.2991
54570000,63,-211.8,-11158.1,57.9816,0.3013
54580000,61,-203.021,-11188.1,57.3794,0.2957
54590000,63,-206.349,-11182.9,57.5053,0.3017
54600000,66,-226.858,-11156.6,52.4435,0.2984
54610000,68,-220.319,-11168.1,63.221,0.2928
54620000,74,-241.247,-11136.8,79.5921,0.2944
54630000,65,-207.741,-11121,60.0209,0.2938
54640000,60,-186.966,-11150,71.7034,0.2941
54650000,70,-232.347,-11131.8,56.1221,0.2938
54660000,83,-285.082,-11095.2,93.2264,0.2939
54670000,78,-243.086,-11139.8,86.8333,0.2956
54680000,75,-236.58,-11219.4,61.0784,0.2988
54690000,61,-197.763,-11193.7,43.6529,0.2998
54700000,76,-242.044,-11207.2,68.3277,0.2961
54710000,80,-261.6,-11220.3,76.1465,0.3013
54720000,78,-250.758,-11191.1,74.4991,0.2994
54730000,75,-231.449,-11107.5,66.6193,0.2979
54740000,86,-266.389,-11158.9,83.4047,0.2993
54750000,76,-235.786,-11139.6,60.9192,0.299
54760000,66,-206.58,-11158.5,66.6297,0.3039
54770000,62,-197.92,-11230.8,66.5967,0.3008
54780000,63,-194.445,-11225.3,61.1279,0.2937
54790000,71,-216.527,-11218.2,73.0615,0.2952
54800000,68,-222.774,-11151.6,81.3544,0.3047
54810000,73,-241.129,-11162.4,71.5433,0.2989
54820000,79,-254.389,-11108.7,90.0385,0.3029
54830000,73,-234.422,-11147.2,66.428,0.306
54840000,68,-213.383,-11124.5,65.441,0.2909
54850000,66,-206.545,-11127.7,84.3153,0.2875
54860000,74,-241.888,-11119.1,63.1623,0.289
54870000,80,-255.319,-11057.5,68.5712,0.2924
54880000,78,-245.79,-11124.4,78.1541,0.2967
54890000,76,-245.686,-11165.9,73.4555,0.2923
54900000,67,-218.075,-11220.9,67.2283,0.3006
54910000,63,-209.032,-11163.5,73.7459,0.288
54920000,69,-221.835,-11215.7,72.7952,0.2969
54930000,83,-272.191,-11258.5,96.1234,0.301
54940000,85,-264.409,-11187.6,64.4627,0.3018
54950000,86,-275.232,-11143.5,84.0821,0.2963
54960000,76,-241.032,-11198.7,80.076,0.2972
54970000,91,-293.86,-11198.1,77.0427,0.3011
54980000,96,-311.302,-11228.8,101.3,0.3062
54990000,87,-270.923,-11237,80.2561,0.3029
55000000,90,-286.592,-11173.9,91.5876,0.3048
55010000,72,-241.825,-11167.5,77.2082,0.3043
55020000,78,-247.134,-11253.1,76.3463,0.2982
55030000,69,-224.642,-11233.7,76.8476,0.3115
55040000,74,-230.981,-11189.8,68.3409,0.3014
55050000,69,-229.332,-11126.8,66.6883,0.3004
55060000,70,-230.827,-11115.3,71.155,0.2966
55070000,66,-226.021,-11110.9,76.9366,0.2889
55080000,72,-233.803,-11094.4,65.4621,0.2879
55090000,64,-203.162,-11074.5,62.4682,0.2909
55100000,75,-235.381,-11154,75.723,0.2846
55110000,68,-218.545,-11143.1,63.2777,0.2947
55120000,80,-255.222,-11198.2,87.3787,0.2978
55130000,61,-189.19,-11172,68.5911,0.3001
55140000,58,-187.328,-11155.4,59.3375,0.2918
55150000,62,-195.541,-11222.9,61.5948,0.2971
55160000,69,-216.95,-11139.6,85.779,0.3016
55170000,79,-237.221,-11142.7,77.9549,0.291
55180000,64,-200.719,-11166,72.2841,0.2979
55190000,76,-243.141,-11132.8,74.6335,0.2962
55200000,67,-222.81,-11201,68.3108,0.3002
55210000,61,-193.767,-11168.5,54.9077,0.3009
55220000,61,-208.548,-11168.4,57.6661,0.2961
55230000,68,-223.628,-11128.1,66.4659,0.3003
55240000,67,-212.377,-11205.5,81.3888,0.2971
55250000,68,-218.289,-11256.6,65.6266,0.2926
55260000,76,-226.095,-11178.7,78.4572,0.3005
55270000,63,-207.201,-11077.4,48.9632,0.2932
55280000,70,-227.338,-11093,75.885,0.2973
55290000,68,-220.377,-11060.6,77.4977,0.2897
55300000,81,-257.401,-11071,90.1445,0.2847
55310000,85,-268.189,-11090.8,80.4455,0.2896
55320000,101,-308.935,-11072.4,83.4345,0.2963
55330000,86,-282.783,-11115.7,99.0105,0.3067
55340000,86,-273.921,-11125.3,87.2614,0.3014
55350000,78,-260.751,-10996.1,77.6701,0.2942
55360000,83,-262.709,-11032.5,91.8621,0.2854
55370000,83,-262.389,-10988.7,91.3947,0.2878
55380000,82,-267.035,-11093.7,84.5812,0.2878
55390000,85,-273.84,-11083.1,79.6577,0.2871
55400000,65,-224.545,-11007.4,53.5648,0.2879
55410000,66,-216.502,-11020.6,56.4571,0.2846
55420000,69,-226.856,-11006.6,78.7248,0.2875
55430000,76,-256.317,-11031.9,57.0557,0.2994
55440000,79,-265.105,-10996.4,80.5825,0.2839
55450000,75,-240.164,-10968.6,64.9885,0.2914
55460000,88,-268.652,-10984.6,87.1398,0.2898
55470000,70,-230.608,-10944.6,54.6497,0.2973
55480000,83,-256.277,-10999.7,79.9702,0.2826
55490000,69,-219.967,-11083.7,79.1162,0.2895
55500000,83,-260.966,-11145.5,80.7463,0.2951
55510000,81,-247.593,-11142.7,82.1712,0.2982
55520000,67,-213.414,-11069.2,67.5471,0.2967
55530000,69,-221.356,-11092.5,64.1497,0.2972
55540000,74,-231.16,-11116.5,68.5276,0.2974
55550000,63,-204.954,-11109.8,78.1641,0.3007
55560000,63,-207.055,-11110.2,69.3286,0.293
55570000,70,-221.898,-11141.3,71.6972,0.2923
55580000,65,-207.126,-11123.9,85.3897,0.2862
55590000,78,-243.592,-11099.8,72.4268,0.2965
55600000,66,-219.483,-11102.3,65.7531,0.2915
55610000,80,-265.604,-11124.9,77.6328,0.293
55620000,75,-250.987,-11092.4,76.863,0.2907
55630000,67,-226.532,-11068.6,68.4178,0.2883
55640000,72,-243.268,-11175.7,80.6008,0.2971
55650000,57,-187.194,-11172.5,60.2764,0.2864
55660000,58,-190.682,-11108.2,50.8712,0.2959
55670000,71,-226.41,-11163.1,60.1155,0.3022
55680000,76,-241.935,-11170.2,85.168,0.2979
55690000,73,-222.958,-11213.6,69.468,0.3003
55700000,77,-246.863,-11160.3,83.4279,0.3089
55710000,69,-228.766,-11104.9,61.7984,0.291
