generation,N_shifts,logPrior,logLik,eventRate,acceptRate
34370000,68,-176.692,-10601,70.2881,0.4327
34380000,52,-133.688,-10538.2,49.0352,0.4408
34390000,56,-155.484,-10573.5,45.1359,0.4331
34400000,57,-156.821,-10618,51.9503,0.4285
34410000,71,-187.173,-10605,62.3112,0.4356
34420000,68,-189.334,-10526.9,48.2864,0.4406
34430000,47,-156.461,-10542,53.0364,0.427
34440000,58,-148.765,-10569.1,50.4019,0.4315
34450000,54,-154.459,-10583.8,48.1628,0.4327
34460000,73,-187.649,-10546.5,83.3351,0.4258
34470000,62,-160.086,-10603.2,65.0599,0.4296
34480000,55,-152.169,-10552.4,56.5347,0.4248
34490000,64,-164.23,-10532.3,65.66,0.4286
34500000,64,-154.609,-10534.5,64.5563,0.4212
34510000,63,-159.237,-10540.1,76.3907,0.4288
34520000,63,-163.52,-10594,60.6939,0.4332
34530000,58,-160.922,-10542.3,56.4741,0.4244
34540000,69,-167.395,-10501.5,74.0762,0.4212
34550000,50,-140.664,-10516.5,58.7317,0.4305
34560000,64,-161.431,-10526.9,68.0664,0.4266
34570000,47,-134.702,-10435.4,41.8931,0.4209
34580000,49,-138.284,-10458.4,54.4284,0.416
34590000,49,-131.334,-10508.2,36.6439,0.4154
34600000,54,-153.466,-10554.8,61.2537,0.4337
34610000,65,-176.058,-10500.1,64.3892,0.4223
34620000,59,-154.616,-10536.3,62.7551,0.4239
34630000,47,-125.135,-10621.1,36.1339,0.4263
34640000,56,-149.318,-10584.6,65.6944,0.4304
34650000,53,-157.678,-10564.7,45.2127,0.4271
34660000,52,-144.75,-10625.3,42.0433,0.4363
34670000,52,-148.408,-10594.5,63.0697,0.4198
34680000,54,-164.708,-10525.9,53.0891,0.4319
34690000,61,-167.933,-10507.6,63.2982,0.4309
34700000,63,-164.148,-10557.8,56.6417,0.431
34710000,55,-148.606,-10491.2,46.7407,0.4267
34720000,51,-141.888,-10555.7,54.274,0.4266
34730000,41,-110.414,-10580.3,46.399,0.429
34740000,49,-133.583,-10526.3,52.9478,0.4204
34750000,46,-124.451,-10544.5,60.9133,0.4232
34760000,53,-132.547,-10549.7,54.6082,0.4233
34770000,58,-150.219,-10558.8,55.5545,0.4338
34780000,61,-161.203,-10510.9,50.5145,0.4275
34790000,54,-146.891,-10523.1,54.1789,0.4363
34800000,63,-164.312,-10555.7,68.8895,0.4286
34810000,59,-153.824,-10572,66.7507,0.4323
34820000,63,-160.286,-10526.6,56.3094,0.4227
34830000,59,-153.226,-10493.4,56.3037,0.4297
34840000,71,-188.484,-10517.8,85.9693,0.4285
34850000,76,-182.538,-10494,82.2403,0.4193
34860000,86,-197.28,-10494.3,88.7365,0.4316
34870000,71,-182.996,-10530.8,73.3001,0.4283
34880000,74,-181.851,-10532.3,72.7495,0.4252
34890000,84,-211.127,-10516.5,68.6557,0.4358
34900000,72,-187.204,-10535.3,63.7495,0.4211
34910000,84,-199.877,-10565.8,77.4319,0.4337
34920000,102,-237.211,-10549.9,107.177,0.4324
34930000,91,-231.499,-10462.6,96.6304,0.4362
34940000,77,-189.671,-10523.1,81.7287,0.4232
34950000,76,-200.49,-10554,77.298,0.4376
34960000,82,-211.977,-10560.7,71.2152,0.4333
34970000,63,-168.678,-10634.5,65.9292,0.4335
34980000,65,-171.741,-10576.8,71.3076,0.4295
34990000,69,-188.815,-10564.5,73.3102,0.4238
35000000,74,-179.243,-10587.7,63.3766,0.4238
35010000,78,-204.961,-10580.4,69.3037,0.4272
35020000,77,-204.415,-10567.9,69.9132,0.4297
35030000,58,-153.667,-10620.3,42.5291,0.4387
35040000,50,-128.785,-10556.7,63.6496,0.4394
35050000,58,-146.763,-10567.9,48.3043,0.4322
35060000,82,-202.097,-10583.8,85.9906,0.4359
35070000,60,-160.652,-10630.7,57.6727,0.4334
35080000,68,-187.722,-10681.3,72.7319,0.4486
35090000,67,-183.313,-10699.2,53.842,0.4356
35100000,63,-164.186,-10655.3,71.4371,0.4489
35110000,60,-159.271,-10653.9,57.3709,0.4367
35120000,67,-176.712,-10587.9,84.2406,0.4393
35130000,69,-172.714,-10617.3,78.0012,0.4482
35140000,51,-135.064,-10565.7,53.1188,0.4321
35150000,60,-156.87,-10583.3,51.3914,0.4355
35160000,73,-184.951,-10640.1,73.2619,0.4352
35170000,72,-171.685,-10604.5,78.2598,0.4396
35180000,57,-150.131,-10601.2,66.8112,0.436
35190000,68,-169.413,-10553.4,55.2612,0.43
35200000,57,-144.534,-10551.6,51.7981,0.4223
35210000,51,-132.878,-10580.7,48.385,0.4363
35220000,50,-137.808,-10591.4,44.7928,0.4382
35230000,53,-153.241,-10459,51.8919,0.4212
35240000,62,-168.267,-10505.9,63.9561,0.4244
35250000,74,-193.156,-10555.4,69.1522,0.4249
35260000,59,-164.113,-10588.3,73.9067,0.429
35270000,59,-150.1,-10547.5,51.9342,0.4341
35280000,51,-129.393,-10520.3,51.7899,0.4394
35290000,52,-144.532,-10627.1,49.3914,0.4271
35300000,63,-150.528,-10579.2,53.4976,0.436
35310000,69,-178.105,-10585.2,57.3193,0.4286
35320000,74,-166.31,-10571.5,86.9074,0.4266
35330000,71,-183.703,-10574.1,74.037,0.4272
35340000,72,-202.164,-10476.3,85.5177,0.422
35350000,66,-187.152,-10501.6,68.3163,0.4224
35360000,76,-184.114,-10526.9,56.5567,0.4329
35370000,71,-188.3,-10594.3,55.3197,0.4475
35380000,82,-200.056,-10548,108.535,0.4293
35390000,67,-173.634,-10482.4,67.5616,0.4328
35400000,84,-207.861,-10516.8,82.2606,0.4208
35410000,71,-181.89,-10511.9,62.7157,0.4265
35420000,71,-201.906,-10523.2,87.6187,0.4294
35430000,56,-146.498,-10590.7,52.6912,0.4252
35440000,65,-164.215,-10553.7,71.1225,0.43
35450000,72,-186.221,-10570.8,72.0372,0.4375
35460000,73,-189.802,-10543.8,61.1747,0.4292
35470000,70,-190.38,-10555.4,70.1115,0.4305
35480000,69,-169.98,-10536.7,56.6469,0.433
35490000,76,-184.307,-10509.8,85.4727,0.4268
35500000,85,-211.169,-10469.2,83.6719,0.4305
35510000,84,-200.703,-10459.9,84.2896,0.4191
35520000,65,-155.351,-10454.3,73.4942,0.4162
35530000,61,-158.431,-10460.3,59.0654,0.4208
35540000,72,-174.308,-10398.9,65.5226,0.4263
35550000,79,-204.669,-10444.9,101.141,0.4218
35560000,78,-191.852,-10438.5,74.1682,0.4202
35570000,68,-185.262,-10537.7,59.3255,0.4225
35580000,70,-180.681,-10541.2,57.4731,0.4344
35590000,66,-173.731,-10592.1,69.4774,0.4284
35600000,51,-135.992,-10549.7,52.6643,0.4224
35610000,53,-147.839,-10503.6,54.4237,0.4242
35620000,64,-161.133,-10526.1,58.2159,0.428
35630000,66,-164.778,-10515.5,70.8116,0.438
35640000,72,-177.096,-10535.7,60.0591,0.4284
35650000,74,-185.983,-10614.7,79.9823,0.4359
35660000,71,-189.168,-10649.2,84.7862,0.4352
35670000,69,-180.779,-10576.1,79.5673,0.437
35680000,72,-203.23,-10565,79.7573,0.4343
35690000,57,-165.275,-10549.9,44.1539,0.4331
35700000,68,-199.002,-10578.1,63.3264,0.4203
35710000,62,-173.641,-10559.1,59.3259,0.4274
35720000,61,-163.413,-10530.4,75.3862,0.4298
35730000,60,-160.639,-10493.7,62.6,0.4195
35740000,55,-152.816,-10572.6,53.0347,0.4224
35750000,68,-172.47,-10575.3,65.9885,0.4205
35760000,71,-180.302,-10542,62.0893,0.4282
35770000,72,-194.653,-10559,66.6557,0.4254
35780000,71,-200.56,-10543.1,74.102,0.434
35790000,62,-173.116,-10498.2,50.6982,0.4244
35800000,69,-185.692,-10467.9,76.2007,0.424
35810000,68,-192.738,-10519.3,69.0365,0.4341
35820000,72,-203.357,-10531.5,69.4369,0.4146
35830000,64,-185.505,-10609.9,48.5231,0.4245
35840000,72,-188.782,-10616.3,67.477,0.4302
35850000,79,-210.328,-10644.2,76.8711,0.4423
35860000,74,-201.929,-10579.4,70.5698,0.4287
35870000,80,-206.58,-10613.2,66.8618,0.4399
35880000,69,-179.235,-10643.1,71.0463,0.4446
35890000,63,-164.788,-10581,60.4379,0.4343
35900000,61,-163.565,-10508.9,60.6248,0.4345
35910000,63,-157.724,-10551.3,66.0496,0.4214
35920000,77,-188.883,-10606,72.6578,0.4253
35930000,63,-171.941,-10564.1,64.1949,0.4286
35940000,65,-169.95,-10555.7,49.1015,0.4226
35950000,72,-186.246,-10527.5,68.7835,0.4331
35960000,63,-155.928,-10541.4,61.0643,0.4306
35970000,58,-145.093,-10504.9,53.0184,0.4281
35980000,82,-218.611,-10510.2,76.1236,0.4206
35990000,75,-190.381,-10540.1,78.1269,0.4273
36000000,72,-177.001,-10480.3,72.5834,0.4217
36010000,68,-165.778,-10489.1,64.3273,0.4199
36020000,58,-147.505,-10442.7,52.5097,0.4282
36030000,80,-198.421,-10463.7,80.8605,0.4346
36040000,61,-159.873,-10507.8,63.1221,0.4197
36050000,74,-193.314,-10510.9,70.3163,0.4329
36060000,68,-179.659,-10471.1,56.8761,0.4266
36070000,69,-173.498,-10538.3,71.5305,0.4269
36080000,55,-143.273,-10508.4,54.9113,0.4212
36090000,58,-151.813,-10558.7,40.6219,0.4322
36100000,67,-171.685,-10539.5,59.5676,0.4327
36110000,75,-182.681,-10582.1,61.4159,0.4345
36120000,76,-181.405,-10609.8,80.9686,0.4382
36130000,81,-199.225,-10590.6,76.8335,0.4392
36140000,56,-139.815,-10580,50.8085,0.4327
36150000,78,-193.781,-10545.1,75.5688,0.427
36160000,59,-162.821,-10580.3,56.6677,0.4296
36170000,56,-147.133,-10573.9,61.5375,0.4292
36180000,47,-136.299,-10520.3,43.624,0.4104
36190000,65,-168.77,-10556.7,58.7587,0.4362
36200000,68,-199.804,-10594.2,66.1668,0.4344
36210000,73,-196.795,-10576.3,72.0699,0.4362
36220000,62,-171.46,-10636.6,60.9993,0.4311
36230000,70,-186.602,-10554.6,69.4879,0.4248
36240000,74,-184.566,-10505.1,68.5915,0.4295
36250000,76,-196.18,-10542.9,67.3451,0.4267
36260000,69,-171.419,-10551.4,66.4571,0.4267
36270000,69,-190.056,-10543,75.1318,0.4285
36280000,58,-161.843,-10554.1,53.8158,0.436
36290000,53,-145.196,-10624,60.7566,0.4306
36300000,65,-168.147,-10574.4,63.8851,0.4358
36310000,50,-134.544,-10654.8,47.8785,0.4241
36320000,69,-182.792,-10634.6,66.4581,0.4342
36330000,52,-146.024,-10678.6,55.3202,0.4409
36340000,52,-149.838,-10722.8,55.5971,0.4386
36350000,56,-156.707,-10767.5,57.1499,0.4402
36360000,59,-159.915,-10747.6,53.442,0.4386
36370000,58,-170.063,-10659.4,62.1474,0.4265
36380000,63,-170.503,-10673.9,69.1227,0.4515
36390000,71,-186.945,-10626.5,85.7099,0.4358
36400000,57,-142.6,-10620.6,49.7993,0.4321
36410000,62,-149.981,-10593,67.2906,0.4377
36420000,64,-158.817,-10665.9,56.5764,0.4367
36430000,59,-148.463,-10688.9,65.9474,0.4468
36440000,55,-157.588,-10700.5,48.8011,0.4321
36450000,61,-157.311,-10682.5,68.9724,0.4422
36460000,74,-185.13,-10661.6,81.7112,0.4395
36470000,62,-168.102,-10673.7,57.6573,0.4465
36480000,63,-164.442,-10666.8,62.3944,0.4369
36490000,53,-139.436,-10632,58.7086,0.4415
36500000,48,-137.241,-10627.8,52.8944,0.4362
36510000,54,-141.798,-10679.3,49.5961,0.4371
36520000,45,-119.137,-10661.2,41.5238,0.4245
36530000,47,-122.448,-10634,42.9278,0.4324
36540000,62,-162.037,-10649.4,59.7201,0.4355
36550000,63,-166.727,-10650.8,58.7917,0.436
36560000,54,-132.098,-10656,65.038,0.4495
36570000,47,-120.223,-10613.1,36.5312,0.4271
36580000,45,-129.246,-10596.8,44.4703,0.4344
36590000,50,-127.377,-10617.9,60.843,0.4387
36600000,40,-115.538,-10610.4,40.1093,0.4377
36610000,53,-135.675,-10578.5,57.0874,0.4324
36620000,48,-126.139,-10609.5,51.9179,0.4276
36630000,57,-140.553,-10613.5,53.4341,0.4344
36640000,61,-159.952,-10580.2,80.4621,0.4286
36650000,54,-137.759,-10615.3,42.7868,0.4261
36660000,43,-127.161,-10615,40.9086,0.4306
36670000,65,-151.885,-10579.9,66.9176,0.4328
36680000,66,-164.233,-10551.3,60.5873,0.4247
36690000,63,-161.902,-10582.2,47.9764,0.4311
36700000,62,-161.724,-10537.7,52.698,0.4213
36710000,66,-168.731,-10572.5,61.2985,0.4359
36720000,77,-204.313,-10563.3,79.5364,0.4338
36730000,59,-151.267,-10540.4,60.5408,0.4223
36740000,51,-132.777,-10521.9,45.4353,0.4262
36750000,64,-160.189,-10512.4,77.5035,0.4271
36760000,60,-163.653,-10568.4,52.3329,0.4273
36770000,66,-164.06,-10525.1,66.3729,0.4275
36780000,56,-146.016,-10615.4,50.2388,0.4308
36790000,58,-149.751,-10537,57.7054,0.4308
36800000,49,-130.633,-10505.6,44.0472,0.4295
36810000,64,-169.619,-10489.9,44.9423,0.414
36820000,56,-147.749,-10465.7,53.7096,0.4264
36830000,49,-138.175,-10555.8,54.7729,0.4336
36840000,59,-151.795,-10562.6,47.6025,0.4309
36850000,68,-165.88,-10501,64.8516,0.4307
36860000,54,-149.191,-10588.8,47.5318,0.4347
36870000,51,-127.947,-10598.7,56.3233,0.4314
36880000,51,-134.671,-10648,45.3202,0.4258
36890000,53,-152.542,-10626.7,47.0163,0.4305
36900000,60,-167.111,-10648.5,66.905,0.4365
36910000,59,-153.127,-10662.2,59.9913,0.4397
36920000,51,-134.889,-10634.5,48.4854,0.4313
36930000,54,-151.051,-10634.5,65.6231,0.434
36940000,53,-141.017,-10658.9,56.4893,0.4343
36950000,60,-158.17,-10640.7,38.3297,0.4345
36960000,58,-140.785,-10636.8,45.5952,0.4338
36970000,66,-162.195,-10608,71.6679,0.4362
36980000,51,-129.714,-10669.1,49.616,0.4283
36990000,53,-140.584,-10569.3,56.9796,0.4346
37000000,66,-172.943,-10631.9,72.3954,0.4376
37010000,63,-169.281,-10605.2,60.7303,0.4468
37020000,56,-143.613,-10556.7,58.9364,0.4286
37030000,62,-165.248,-10587.7,61.1377,0.4265
37040000,57,-149.17,-10610.3,63.6412,0.43
37050000,62,-153.627,-10597.1,58.2857,0.4338
37060000,59,-149.243,-10625.2,62.4133,0.4431
37070000,50,-135.996,-10617.7,38.2513,0.4421
37080000,49,-128.997,-10684.8,38.984,0.4313
37090000,40,-109.596,-10628.8,22.4419,0.4346
37100000,40,-105.067,-10689.1,42.1234,0.4287
37110000,64,-156.59,-10673.3,51.9554,0.4424
37120000,60,-151.975,-10644.4,58.8084,0.4322
37130000,60,-138.769,-10575.8,53.5944,0.4277
37140000,47,-112.264,-10629.2,52.4346,0.4251
37150000,54,-144.758,-10614.3,45.7823,0.4287
37160000,58,-145.489,-10559.1,60.5614,0.4345
37170000,47,-129.928,-10639.3,45.9528,0.4324
37180000,56,-136.647,-10560.3,57.8012,0.4355
37190000,46,-132.543,-10546.9,53.4017,0.4221
37200000,47,-130.273,-10652.6,53.3909,0.4275
37210000,48,-128.323,-10563.8,41.7237,0.435
37220000,53,-133.979,-10653.1,63.8734,0.4323
37230000,45,-119.858,-10625.7,52.5401,0.4398
37240000,51,-132.513,-10626.7,51.5962,0.4391
37250000,47,-131.261,-10667.9,49.7259,0.4293
37260000,46,-127.589,-10633.3,40.9743,0.4307
37270000,45,-122.411,-10591,54.5619,0.4314
37280000,49,-130.556,-10639.4,52.2255,0.4395
37290000,50,-125.982,-10582.3,61.0338,0.4312
37300000,53,-135.637,-10565.7,38.888,0.4249
37310000,50,-135.115,-10561.4,45.7476,0.4329
37320000,54,-131.654,-10596.7,65.6253,0.4293
37330000,58,-150.886,-10613.9,49.7669,0.4301
37340000,59,-154.407,-10549.9,60.5262,0.4376
37350000,60,-145.759,-10521,56.7757,0.4257
37360000,60,-151.174,-10564.8,65.4442,0.4229
37370000,41,-104.839,-10641.1,31.0142,0.4305
37380000,53,-144.963,-10599.7,49.0877,0.4287
37390000,44,-119.312,-10615.3,43.3062,0.4288
37400000,54,-149.6,-10586.2,60.7111,0.4333
37410000,44,-119.164,-10615.9,48.5924,0.4262
37420000,52,-135.137,-10566.5,48.5435,0.433
37430000,69,-173.488,-10558.8,63.8945,0.4295
37440000,62,-150.108,-10604.3,56.8169,0.431
37450000,61,-146.385,-10540.2,63.0562,0.4218
37460000,60,-149.107,-10541.6,44.2305,0.4301
37470000,61,-153,-10537.6,64.2356,0.426
37480000,53,-141.742,-10494.1,46.2475,0.4176
37490000,60,-161.701,-10509.5,57.4659,0.4314
37500000,56,-146.734,-10587.7,51.0721,0.4283
37510000,53,-146.573,-10597,60.4996,0.4263
37520000,57,-148.152,-10628.2,52.155,0.4353
37530000,70,-180.758,-10602,65.1234,0.4419
37540000,68,-172.975,-10647.9,68.0147,0.4391
37550000,57,-156.707,-10640.3,77.5709,0.4368
37560000,61,-150.369,-10649,59.1733,0.4323
37570000,43,-118.942,-10647.3,53.6254,0.4338
37580000,47,-128.328,-10605.1,43.7819,0.4289
37590000,46,-124.999,-10603.7,37.4949,0.4369
37600000,62,-164.366,-10640.8,68.5859,0.4246
37610000,58,-163.364,-10617,59.2561,0.4285
37620000,56,-152.294,-10588.9,62.8086,0.4313
37630000,58,-158.527,-10680.6,56.4088,0.4407
37640000,52,-152.866,-10677.5,42.5119,0.4371
37650000,57,-168.665,-10704.5,69.2655,0.4412
37660000,56,-148.931,-10652.5,56.3325,0.4419
37670000,48,-133.932,-10609.3,50.8165,0.4233
37680000,58,-151.697,-10634.5,42.5922,0.4339
37690000,58,-145.204,-10603,57.701,0.431
37700000,65,-153.506,-10558.2,53.9235,0.4175
37710000,62,-161.903,-10587.2,51.0049,0.4311
37720000,58,-152.699,-10621.7,76.8607,0.4383
37730000,50,-141.534,-10620.5,46.573,0.4316
37740000,64,-175.611,-10611.6,62.1141,0.421
37750000,59,-159.44,-10594.1,71.1109,0.4361
37760000,65,-168.926,-10660.4,72.8652,0.4374
37770000,60,-157.799,-10614.4,70.9773,0.4462
37780000,70,-176.726,-10557.7,58.749,0.4439
37790000,73,-173.773,-10551,77.8598,0.4305
37800000,46,-115.211,-10498,43.1976,0.4331
37810000,54,-147.29,-10541.8,49.8085,0.4269
37820000,51,-143.463,-10634.8,44.5416,0.4293
37830000,64,-161.566,-10669.9,52.4866,0.4335
37840000,50,-123.307,-10637,53.415,0.4445
37850000,56,-129.387,-10543.5,57.4036,0.4322
37860000,54,-138.44,-10581.9,53.2464,0.4371
37870000,50,-138.173,-10596.3,57.0649,0.4291
37880000,46,-124.546,-10570.9,34.9375,0.4343
37890000,53,-140.84,-10546.6,50.9731,0.424
37900000,65,-178.552,-10543.3,58.9377,0.4326
37910000,69,-179.22,-10568.5,55.884,0.4308
37920000,56,-141.236,-10596.4,48.5585,0.4234
37930000,50,-132.892,-10592.6,51.6534,0.4223
37940000,65,-162.4,-10598.4,56.2433,0.4263
37950000,64,-169.3,-10559.4,67.6081,0.4275
37960000,48,-126.43,-10567.6,57.7157,0.4259
37970000,60,-152.253,-10543.9,52.3415,0.4226
37980000,70,-183.413,-10523,71.0888,0.4258
37990000,63,-164.624,-10471.2,64.9415,0.425
38000000,59,-155.107,-10521.4,86.5039,0.4201
38010000,47,-133.883,-10639,56.5595,0.4214
38020000,55,-147.488,-10562.2,59.8527,0.4314
38030000,66,-157.063,-10555.8,72.3275,0.4334
38040000,52,-139.77,-10576.3,37.1145,0.4326
38050000,43,-124.589,-10628.6,42.4976,0.4356
38060000,47,-125.997,-10592.9,50.2772,0.4356
38070000,64,-153.109,-10593.5,60.1396,0.4385
38080000,63,-161.575,-10595.3,63.0542,0.432
38090000,66,-180.915,-10601.2,71.1805,0.4307
38100000,70,-186.52,-10584.7,64.0661,0.4273
38110000,44,-127.85,-10552,39.0435,0.433
38120000,56,-145.9,-10520,55.1892,0.4312
38130000,57,-151.967,-10529.2,45.8506,0.4261
38140000,49,-121.718,-10624.1,51.7232,0.4323
38150000,45,-123.747,-10627.1,56.5448,0.4286
38160000,51,-139.141,-10638.1,59.2607,0.4306
38170000,55,-149.502,-10583,50.6478,0.4317
38180000,61,-158.168,-10574.2,54.3806,0.4356
38190000,52,-145.258,-10506.5,52.914,0.4289
38200000,59,-161.186,-10594.3,54.0151,0.4285
38210000,52,-134.101,-10539.7,57.6255,0.4347
38220000,48,-128.304,-10577.5,50.9414,0.433
38230000,50,-139.168,-10543.9,47.4253,0.426
38240000,55,-149.344,-10477.6,57.5827,0.4214
38250000,48,-120.262,-10440.9,46.4985,0.4249
38260000,70,-171.671,-10444.6,86.5747,0.4311
38270000,50,-140.136,-10505.9,61.8049,0.4212
38280000,44,-125.358,-10470.4,34.4771,0.4152
38290000,51,-137.948,-10506.9,51.4896,0.4293
38300000,46,-126.799,-10553.1,36.2908,0.4185
38310000,58,-151.773,-10576.9,47.9064,0.4289
38320000,61,-151.698,-10558.5,60.6469,0.4211
38330000,57,-150.902,-10525.3,56.1669,0.4297
38340000,65,-170.827,-10571.5,66.5142,0.4228
38350000,73,-175.954,-10622.3,69.4788,0.4266
38360000,67,-173.033,-10568.6,58.4313,0.4258
38370000,57,-155.551,-10580.6,63.8928,0.4325
38380000,63,-160.08,-10568.7,77.9307,0.4336
38390000,73,-185.819,-10569.2,57.4973,0.4311
38400000,48,-131.833,-10532.8,55.4634,0.4195
38410000,58,-147.463,-10553.6,72.5513,0.4198
38420000,60,-151.635,-10524.4,58.6118,0.4234
38430000,54,-143.369,-10531.8,39.6494,0.4329
38440000,52,-134.954,-10498.4,50.6354,0.4256
38450000,60,-154.032,-10531.7,68.2745,0.4338
38460000,61,-149.397,-10632.4,57.8196,0.433
38470000,59,-150.293,-10590.5,53.5756,0.4401
38480000,59,-153.64,-10552.7,67.1199,0.4286
38490000,55,-150.848,-10514.5,57.5629,0.4226
38500000,60,-158.728,-10515.3,56.1233,0.4281
38510000,64,-158.691,-10562.3,69.628,0.4238
38520000,68,-181.216,-10557.1,62.9928,0.4285
38530000,73,-182.479,-10551.1,68.8007,0.4338
38540000,80,-194.722,-10535.9,75.265,0.428
38550000,71,-182.961,-10504.8,65.3313,0.4099
38560000,57,-145.271,-10583.4,65.8444,0.4279
38570000,68,-175.67,-10577.3,51.9983,0.419
38580000,82,-206.842,-10566.2,78.542,0.4355
38590000,69,-178.122,-10551,61.3893,0.4309
38600000,72,-179.569,-10482.7,85.7737,0.4282
38610000,65,-166.478,-10502.8,75.3617,0.432
38620000,72,-174.524,-10508.9,65.9901,0.4302
38630000,71,-179.724,-10528.1,73.8249,0.4219
38640000,60,-151.357,-10567.7,62.8605,0.4253
38650000,54,-137.938,-10526,52.9061,0.4284
38660000,56,-146.485,-10510.9,55.7145,0.4412
38670000,64,-167.482,-10501.9,66.1065,0.4301
38680000,85,-207.336,-10529.6,74.3102,0.4292
38690000,70,-178.923,-10533.5,73.3994,0.4295
38700000,77,-185.993,-10532.9,73.377,0.4309
38710000,65,-170.327,-10543,73.9127,0.4312
38720000,61,-157.093,-10543.4,58.9033,0.4298
38730000,69,-165.865,-10533.7,56.8606,0.4335
38740000,59,-151.505,-10598.6,71.6058,0.4296
38750000,54,-135.297,-10549.9,46.5228,0.4326
38760000,59,-159.798,-10548.7,61.8324,0.4341
38770000,53,-135.184,-10596.1,50.2311,0.4328
38780000,57,-148.905,-10537.9,51.3423,0.4271
38790000,74,-193.792,-10509.7,72.4108,0.4329
38800000,44,-118.301,-10549.1,40.309,0.439
38810000,43,-119.902,-10548.9,36.7438,0.4232
38820000,59,-156.929,-10513.5,60.0085,0.4201
38830000,65,-157.185,-10578.6,76.6566,0.4307
38840000,55,-136.224,-10574.2,65.0681,0.4311
38850000,57,-155.206,-10609.5,46.9969,0.4303
38860000,58,-149.878,-10525.3,61.3593,0.4213
38870000,69,-175.938,-10468.6,70.6228,0.4221
38880000,81,-189.714,-10488.6,78.3787,0.4284
38890000,71,-171.947,-10564.2,78.3972,0.4347
38900000,73,-165.36,-10550.6,77.2468,0.4416
38910000,72,-188.229,-10490.7,74.5626,0.4321
38920000,52,-146.781,-10547.2,47.1968,0.4294
38930000,56,-154.589,-10541.3,73.1495,0.427
38940000,70,-174.873,-10661.5,62.6758,0.4296
38950000,58,-155.03,-10609.1,65.7188,0.4332
38960000,68,-176.061,-10620.2,64.1172,0.4228
38970000,67,-166.266,-10629,58.1205,0.4321
38980000,52,-131.681,-10583.7,48.1275,0.434
38990000,48,-132.484,-10573.8,50.6383,0.4287
39000000,63,-161.847,-10576,57.7074,0.4269
39010000,54,-137.663,-10630.3,47.942,0.4366
39020000,68,-176.865,-10632.2,70.0607,0.4236
39030000,47,-129.038,-10576.7,41.5592,0.4246
39040000,67,-157.933,-10563.7,61.6206,0.4297
39050000,56,-141.422,-10544.1,54.5245,0.4358
39060000,53,-148.61,-10546.3,44.8247,0.4313
39070000,48,-124.359,-10578.9,41.5455,0.4237
39080000,54,-144.439,-10552.7,64.2336,0.4209
39090000,55,-144.975,-10528.6,53.474,0.4282
39100000,66,-159.755,-10559.1,66.9717,0.4374
39110000,66,-166.393,-10566,62.8531,0.4397
39120000,71,-181.138,-10526.2,65.8611,0.432
39130000,84,-213.021,-10530.4,89.4903,0.426
39140000,87,-199.662,-10547.3,82.3595,0.4366
39150000,76,-179.804,-10535.8,73.4221,0.4282
39160000,61,-151.443,-10526.9,60.9136,0.4304
39170000,67,-160.486,-10496.2,61.4994,0.4316
39180000,84,-192.89,-10501.8,90.1594,0.4248
39190000,91,-208.615,-10585.5,77.8085,0.4283
39200000,77,-195.262,-10520.6,82.8754,0.428
39210000,68,-182.458,-10507.2,74.1627,0.4267
39220000,67,-179.461,-10507.8,72.3592,0.4263
39230000,75,-194.216,-10484.1,87.6263,0.424
39240000,69,-172.589,-10485.9,64.0683,0.4209
39250000,62,-163.099,-10477.7,67.3822,0.4226
39260000,66,-168.867,-10516,74.1159,0.4278
39270000,72,-189.755,-10510.5,63.5776,0.4284
39280000,79,-195.95,-10515.5,78.7915,0.43
39290000,62,-163.43,-10590.2,67.7421,0.4251
39300000,64,-168.66,-10516.7,59.8568,0.4266
39310000,71,-183.969,-10522.4,75.6898,0.4205
39320000,69,-178.555,-10483.6,55.542,0.4205
39330000,73,-178.894,-10490.5,68.8703,0.4188
39340000,75,-189.98,-10482,71.5722,0.4298
39350000,81,-189.585,-10480.5,70.3005,0.4256
39360000,65,-170.412,-10542.3,62.2825,0.4281
39370000,56,-142.783,-10529.5,37.6828,0.4282
39380000,81,-202.333,-10524.5,72.9459,0.4347
39390000,77,-215.153,-10554.7,75.4866,0.4245
39400000,66,-167.085,-10604.3,57.7885,0.4265
39410000,67,-174.321,-10484.5,56.266,0.4238
39420000,63,-171.372,-10511.6,54.5676,0.4234
39430000,57,-147.63,-10497.8,55.1204,0.425
39440000,64,-169.206,-10525,71.8115,0.429
39450000,50,-145.874,-10558.7,45.7961,0.4172
39460000,76,-211.714,-10564,80.732,0.4301
39470000,71,-179.442,-10529.4,72.9026,0.4237
39480000,79,-192.011,-10536.7,89.7141,0.4206
39490000,72,-188.246,-10495.2,69.7001,0.4219
39500000,73,-184.992,-10484.3,76.9992,0.4261
39510000,72,-171.935,-10493.9,71.6061,0.4152
39520000,74,-188.377,-10494,71.9358,0.4245
39530000,75,-188.441,-10437.1,66.5634,0.4296
39540000,96,-228.952,-10382.3,99.6579,0.421
39550000,110,-266.483,-10447.1,99.08,0.4265
39560000,77,-195.642,-10520.6,71.6555,0.423
39570000,72,-182.033,-10494.6,75.3679,0.4276
39580000,62,-155.119,-10442.1,69.2335,0.4186
39590000,59,-153.321,-10496.2,41.2615,0.4211
39600000,67,-172.73,-10521.4,63.8894,0.4326
